frame,label,area,centroid_x,centroid_y,original_label,perimeter,show
10,70,3228,194.9104767,484.9687195,71.0,143,1
10,71,1621,130.1585388,498.6958618,72.0,96,1
10,72,4368,469.5409851,482.4303894,73.0,147,1
10,73,661,362.9969788,10.334342,74.0,62,1
10,74,2945,451.2132568,308.2631531,75.0,194,1
10,75,4055,251.5516663,470.8909912,76.0,207,1
10,76,4058,27.08255386,453.8518982,77.0,174,1
10,77,2834,75.4287262,489.0874939,78.0,142,1
10,78,0,0.0,0.0,79.0,1,0
10,79,872,500.4850769,297.9770508,80.0,71,1
10,80,3062,484.2086792,257.7727051,82.0,150,1
10,81,380,10.93684196,7.571052551,83.0,36,1
10,82,4254,480.5018921,198.2360077,84.0,186,1
10,83,691,16.40665627,501.7930603,85.0,50,1
10,84,917,494.3576965,11.55179977,86.0,48,1
10,85,2587,31.63587189,284.797821,87.0,213,1
10,86,0,0.0,0.0,88.0,1,0
10,87,0,0.0,0.0,90.0,1,0
10,88,680,126.6941147,6.129411697,91.0,72,1
10,89,0,0.0,0.0,92.0,1,0
10,90,3318,188.27034,19.93158531,93.0,144,1
10,91,265,506.7131958,145.1320801,94.0,40,1
10,92,0,0.0,0.0,95.0,1,0
10,93,0,0.0,0.0,96.0,1,0
10,94,0,0.0,0.0,98.0,1,0
10,95,0,0.0,0.0,99.0,1,0
10,96,0,0.0,0.0,100.0,1,0
10,97,0,0.0,0.0,101.0,1,0
10,98,0,0.0,0.0,102.0,1,0
10,99,0,0.0,0.0,104.0,1,0
10,100,0,0.0,0.0,105.0,1,0
10,101,0,0.0,0.0,106.0,1,0
10,102,25,510.7999878,341.0,108.0,7,1
10,103,0,0.0,0.0,109.0,1,0
10,104,0,0.0,0.0,110.0,1,0
10,105,0,0.0,0.0,111.0,1,0
10,106,0,0.0,0.0,112.0,1,0
10,107,0,0.0,0.0,113.0,1,0
10,108,0,0.0,0.0,114.0,1,0
10,109,0,0.0,0.0,115.0,1,0
10,110,0,0.0,0.0,116.0,1,0
10,111,0,0.0,0.0,117.0,1,0
10,112,0,0.0,0.0,118.0,1,0
10,113,3381,76.24933624,50.06832123,119.0,222,1
10,114,0,0.0,0.0,120.0,1,0
10,115,0,0.0,0.0,121.0,1,0
10,116,0,0.0,0.0,122.0,1,0
10,117,0,0.0,0.0,123.0,1,0
10,118,0,0.0,0.0,124.0,1,0
10,119,0,0.0,0.0,125.0,1,0
10,120,0,0.0,0.0,126.0,1,0
10,121,0,0.0,0.0,127.0,1,0
10,122,0,0.0,0.0,128.0,1,0
10,123,0,0.0,0.0,129.0,1,0
10,124,0,0.0,0.0,130.0,1,0
10,125,0,0.0,0.0,131.0,1,0
10,126,0,0.0,0.0,133.0,1,0
10,127,0,0.0,0.0,135.0,1,0
10,128,0,0.0,0.0,136.0,1,0
10,129,0,0.0,0.0,138.0,1,0
10,130,0,0.0,0.0,139.0,1,0
10,131,0,0.0,0.0,140.0,1,0
10,132,0,0.0,0.0,141.0,1,0
10,133,3976,83.53344727,265.9871826,142.0,229,1
11,0,1437,15.05775928,42.69659042,1.0,92,1
11,1,2136,57.36938095,13.20458794,2.0,122,1
11,2,2494,22.99919891,88.09583282,3.0,129,1
11,3,1438,121.5076523,32.50417328,4.0,149,1
11,4,0,0.0,0.0,5.0,1,0
11,5,2736,193.9623566,68.12426758,6.0,192,1
11,6,4232,255.4158783,36.6750946,7.0,195,1
11,7,6334,314.5961609,46.92705917,8.0,236,1
11,8,3740,358.7652283,74.45614624,9.0,211,1
11,9,2604,396.2388611,33.87826538,10.0,174,1
11,10,1953,438.3650818,18.98054314,11.0,120,1
11,11,2662,484.2697144,47.85048676,12.0,148,1
11,12,2506,137.7932892,70.16400909,13.0,176,1
11,13,2256,216.960556,104.3554993,14.0,182,1
11,14,1894,379.1488953,118.3827896,15.0,171,1
11,15,1638,499.0909729,109.3315048,16.0,94,1
11,16,2609,71.84975433,99.39900208,17.0,184,1
11,17,6297,267.112915,126.3952713,18.0,290,1
11,18,2517,166.4521179,123.026619,19.0,185,1
11,19,3306,116.5372086,125.1881409,20.0,210,1
11,20,6740,437.9623108,92.1255188,21.0,286,1
11,21,4591,332.5528259,159.8200836,22.0,255,1
11,22,2052,199.8021393,153.27388,23.0,169,1
11,23,1339,12.51979065,147.2845459,24.0,99,1
11,24,3013,52.64055634,144.6591492,25.0,195,1
11,25,3134,463.8238525,153.5970001,26.0,203,1
11,26,0,0.0,0.0,27.0,1,0
11,27,3984,120.2848892,175.8413696,28.0,248,1
11,28,4515,282.458252,199.441864,29.0,241,1
11,29,8990,396.2767639,196.6274719,30.0,345,1
11,30,4668,212.4404449,202.8875275,31.0,251,1
11,31,2287,24.15347672,191.7993011,32.0,133,1
11,32,4721,57.24189758,222.1679688,33.0,273,1
11,33,5902,150.578949,234.6682434,34.0,253,1
11,34,3224,333.0037231,247.2862854,35.0,196,1
11,35,0,0.0,0.0,36.0,1,0
11,36,316,3.126582384,254.8132935,37.0,56,1
11,37,3933,253.3297729,256.8390503,38.0,237,1
11,38,2403,432.827301,258.806488,39.0,176,1
11,39,3481,386.5768433,290.0292969,40.0,205,1
11,40,4187,194.0654449,292.7272644,41.0,222,1
11,41,4000,277.6654968,302.2627563,42.0,235,1
11,42,3949,129.7781677,306.1901855,43.0,243,1
11,43,3650,341.2630005,314.7123413,44.0,219,1
11,44,2344,59.87969208,328.3519592,45.0,179,1
11,45,1001,13.25874138,326.9290771,46.0,84,1
11,46,3946,411.0162048,357.0595398,47.0,216,1
11,47,2518,474.3463135,350.7470093,48.0,186,1
11,48,3312,323.819458,365.4725342,49.0,194,1
11,49,2021,372.4972839,381.6773987,50.0,157,1
11,50,4840,109.4508286,360.4818115,51.0,275,1
11,51,3440,248.7159882,346.249115,52.0,214,1
11,52,3217,191.2589417,355.8004456,53.0,210,1
11,53,3801,28.8416214,378.3635864,54.0,161,1
11,54,1962,490.9500427,393.8083496,55.0,114,1
11,55,2618,458.6886902,418.2226868,56.0,196,1
11,56,3736,407.3948059,426.3241577,57.0,214,1
11,57,5254,279.0603333,403.2367859,58.0,268,1
11,58,3460,346.9205322,437.7046204,59.0,203,1
11,59,2977,163.1800537,403.6758423,60.0,187,1
11,60,3501,212.1833801,419.9237366,61.0,218,1
11,61,2817,115.8771744,415.6443176,62.0,204,1
11,62,1564,498.2199402,446.7071533,63.0,95,1
11,63,182,4.164834976,417.9505615,64.0,33,1
11,64,2193,401.739624,471.0332947,65.0,172,1
11,65,3591,302.3926392,479.3455811,66.0,169,1
11,66,2568,147.568924,461.7850342,67.0,170,1
11,67,791,402.8912659,500.8571472,68.0,80,1
11,68,1916,354.2609558,495.1591797,69.0,100,1
11,69,3921,74.99923706,434.1323547,70.0,218,1
11,70,3463,192.2610474,485.4984131,71.0,147,1
11,71,1365,126.5128174,499.2615356,72.0,85,1
11,72,4286,465.4859924,485.9985962,73.0,133,1
11,73,431,367.0765686,8.259860992,74.0,51,1
11,74,3181,450.3077698,314.3910828,75.0,206,1
11,75,4060,251.1588745,470.8362122,76.0,201,1
11,76,3671,24.98883057,455.4402161,77.0,161,1
11,77,2903,74.36100769,489.5604553,78.0,140,1
11,78,0,0.0,0.0,79.0,1,0
11,79,904,500.7002258,300.286499,80.0,68,1
11,80,2902,483.302887,262.2563782,82.0,147,1
11,81,389,9.526991844,8.912596703,83.0,35,1
11,82,4288,480.4284058,204.3353577,84.0,182,1
11,83,638,14.94043922,501.8573608,85.0,46,1
11,84,1066,492.0956726,12.3358345,86.0,59,1
11,85,2728,27.78519058,287.3493347,87.0,165,1
11,86,0,0.0,0.0,88.0,1,0
11,87,45,510.7333374,57.33333206,90.0,14,1
11,88,1023,126.8768311,9.1329422,91.0,81,1
11,89,0,0.0,0.0,92.0,1,0
11,90,3560,187.7317352,21.95589828,93.0,148,1
11,91,175,507.1771545,153.2799988,94.0,34,1
11,92,0,0.0,0.0,95.0,1,0
11,93,0,0.0,0.0,96.0,1,0
11,94,0,0.0,0.0,98.0,1,0
11,95,0,0.0,0.0,99.0,1,0
11,96,0,0.0,0.0,100.0,1,0
11,97,0,0.0,0.0,101.0,1,0
11,98,0,0.0,0.0,102.0,1,0
11,99,0,0.0,0.0,104.0,1,0
11,100,0,0.0,0.0,105.0,1,0
11,101,0,0.0,0.0,106.0,1,0
11,102,560,504.9981995,352.092865,108.0,67,1
11,103,0,0.0,0.0,109.0,1,0
11,104,0,0.0,0.0,110.0,1,0
11,105,0,0.0,0.0,111.0,1,0
11,106,0,0.0,0.0,112.0,1,0
11,107,0,0.0,0.0,113.0,1,0
11,108,0,0.0,0.0,114.0,1,0
11,109,0,0.0,0.0,115.0,1,0
11,110,0,0.0,0.0,116.0,1,0
11,111,0,0.0,0.0,117.0,1,0
11,112,0,0.0,0.0,118.0,1,0
11,113,3387,75.061409,51.85326385,119.0,215,1
11,114,0,0.0,0.0,120.0,1,0
11,115,0,0.0,0.0,121.0,1,0
11,116,0,0.0,0.0,122.0,1,0
11,117,0,0.0,0.0,123.0,1,0
11,118,0,0.0,0.0,124.0,1,0
11,119,0,0.0,0.0,125.0,1,0
11,120,0,0.0,0.0,126.0,1,0
11,121,0,0.0,0.0,127.0,1,0
11,122,0,0.0,0.0,128.0,1,0
11,123,0,0.0,0.0,129.0,1,0
11,124,0,0.0,0.0,130.0,1,0
11,125,0,0.0,0.0,131.0,1,0
11,126,0,0.0,0.0,133.0,1,0
11,127,0,0.0,0.0,135.0,1,0
11,128,0,0.0,0.0,136.0,1,0
11,129,0,0.0,0.0,138.0,1,0
11,130,0,0.0,0.0,139.0,1,0
11,131,0,0.0,0.0,140.0,1,0
11,132,0,0.0,0.0,141.0,1,0
11,133,3760,79.26329803,269.6103821,142.0,216,1
12,0,1357,13.55490017,44.21444321,1.0,86,1
12,1,2279,55.36814499,14.37999153,2.0,130,1
12,2,2372,21.87731934,89.82209015,3.0,129,1
12,3,1576,119.9777908,32.12372971,4.0,151,1
12,4,0,0.0,0.0,5.0,1,0
12,5,2677,191.3567352,69.3208847,6.0,193,1
12,6,4285,253.3575287,36.77386093,7.0,196,1
12,7,5966,312.1647644,45.01877213,8.0,226,1
12,8,4000,357.0157471,76.35600281,9.0,223,1
12,9,2281,393.1402893,35.57518768,10.0,170,1
12,10,2358,435.3061829,19.50339317,11.0,132,1
12,11,2483,480.7390137,47.62746811,12.0,168,1
12,12,2504,133.3682098,72.25319672,13.0,175,1
12,13,2273,215.8812103,106.0888672,14.0,174,1
12,14,1885,376.3358154,121.3819656,15.0,188,1
12,15,2191,497.7695007,118.6818771,16.0,124,1
12,16,2571,69.75495911,100.746788,17.0,182,1
12,17,6851,267.8360901,127.0540085,18.0,317,1
12,18,2762,165.1473541,125.3005066,19.0,192,1
12,19,3295,114.8722305,126.1168442,20.0,213,1
12,20,7044,436.0846252,94.63330841,21.0,287,1
12,21,4510,329.0747375,163.103775,22.0,259,1
12,22,2273,200.8746185,157.7311859,23.0,177,1
12,23,1234,11.34197712,151.32901,24.0,91,1
12,24,3098,50.68980026,145.4625549,25.0,195,1
12,25,2658,462.7543335,155.8961639,26.0,175,1
12,26,0,0.0,0.0,27.0,1,0
12,27,4000,117.1232529,178.2415009,28.0,251,1
12,28,4263,281.5742493,203.5681458,29.0,236,1
12,29,8662,394.7591858,194.5750427,30.0,332,1
12,30,5019,210.0235138,209.3185883,31.0,263,1
12,31,2061,23.94080544,192.5827332,32.0,127,1
12,32,4759,52.94116592,224.3706665,33.0,249,1
12,33,6322,144.3968658,239.7874146,34.0,262,1
12,34,3041,332.5284424,248.8549805,35.0,190,1
12,35,0,0.0,0.0,36.0,1,0
12,36,21,0.238095239,253.6190491,37.0,16,1
12,37,3537,253.7489471,258.8665466,38.0,236,1
12,38,2844,425.2151794,259.4367065,39.0,197,1
12,39,3768,384.4455872,294.7553101,40.0,218,1
12,40,4253,194.8584595,294.7693481,41.0,231,1
12,41,4031,278.3654175,303.9444275,42.0,227,1
12,42,3722,126.6526031,311.1147156,43.0,228,1
12,43,3714,339.8013,315.9132996,44.0,224,1
12,44,2465,55.12981796,329.901001,45.0,187,1
12,45,819,11.40170956,324.9829102,46.0,73,1
12,46,3854,412.9942932,364.6772156,47.0,221,1
12,47,2176,471.7058716,354.0767517,48.0,181,1
12,48,3312,322.3242798,367.3876953,49.0,192,1
12,49,2536,371.3083496,389.1261902,50.0,170,1
12,50,4797,106.4384003,362.1186218,51.0,277,1
12,51,3323,245.6443024,347.2260132,52.0,203,1
12,52,3169,189.4799652,355.0571289,53.0,212,1
12,53,3561,25.88935661,379.5023804,54.0,147,1
12,54,1909,489.6395874,396.493988,55.0,118,1
12,55,2676,460.8893738,424.7851257,56.0,195,1
12,56,3295,408.2042542,430.3465881,57.0,200,1
12,57,5185,277.0260315,403.6744385,58.0,276,1
12,58,3394,344.0141296,441.3615112,59.0,193,1
12,59,3039,161.6712799,404.7607727,60.0,193,1
12,60,3352,210.4454041,418.5644531,61.0,219,1
12,61,2937,112.8968353,416.5032349,62.0,217,1
12,62,1498,498.3304443,448.5968018,63.0,97,1
12,63,130,3.423076868,419.8999939,64.0,29,1
12,64,2404,396.229187,474.3406677,65.0,191,1
12,65,3345,300.0322876,480.4941711,66.0,159,1
12,66,2546,145.6464996,461.0239563,67.0,177,1
12,67,852,400.8697205,502.1373291,68.0,71,1
12,68,1544,347.905426,496.9436646,69.0,89,1
12,69,3813,72.00550842,434.2635803,70.0,210,1
12,70,3496,188.7477112,486.5549316,71.0,141,1
12,71,1394,123.2682953,497.8558044,72.0,90,1
12,72,4093,464.627655,487.0674438,73.0,129,1
12,73,576,365.5138855,10.24131966,74.0,59,1
12,74,3442,448.4395752,316.6964111,75.0,194,1
12,75,4319,249.1366119,469.9133911,76.0,216,1
12,76,3465,23.76940918,455.3616028,77.0,156,1
12,77,2784,71.22234344,490.0610657,78.0,138,1
12,78,0,0.0,0.0,79.0,1,0
12,79,940,500.1627808,301.546814,80.0,66,1
12,80,2494,480.8688965,268.8584595,82.0,147,1
12,81,344,8.0610466,9.168604851,83.0,32,1
12,82,4614,479.1261292,212.7828369,84.0,187,1
12,83,644,15.56521702,501.9953308,85.0,46,1
12,84,1091,493.9770813,13.84967899,86.0,58,1
12,85,2804,26.28744698,285.0930786,87.0,164,1
12,86,0,0.0,0.0,88.0,1,0
12,87,289,506.9653931,62.40138245,90.0,56,1
12,88,949,122.9673309,7.400421619,91.0,82,1
12,89,0,0.0,0.0,92.0,1,0
12,90,3798,184.9228516,23.44128418,93.0,154,1
12,91,277,504.0216675,167.7689514,94.0,43,1
12,92,0,0.0,0.0,95.0,1,0
12,93,0,0.0,0.0,96.0,1,0
12,94,0,0.0,0.0,98.0,1,0
12,95,0,0.0,0.0,99.0,1,0
12,96,0,0.0,0.0,100.0,1,0
12,97,0,0.0,0.0,101.0,1,0
12,98,0,0.0,0.0,102.0,1,0
12,99,0,0.0,0.0,104.0,1,0
12,100,0,0.0,0.0,105.0,1,0
12,101,0,0.0,0.0,106.0,1,0
12,102,956,502.8200989,352.423645,108.0,77,1
12,103,0,0.0,0.0,109.0,1,0
12,104,0,0.0,0.0,110.0,1,0
12,105,0,0.0,0.0,111.0,1,0
12,106,0,0.0,0.0,112.0,1,0
12,107,0,0.0,0.0,113.0,1,0
12,108,0,0.0,0.0,114.0,1,0
12,109,0,0.0,0.0,115.0,1,0
12,110,0,0.0,0.0,116.0,1,0
12,111,0,0.0,0.0,117.0,1,0
12,112,0,0.0,0.0,118.0,1,0
12,113,3265,71.36722565,52.92863846,119.0,209,1
12,114,0,0.0,0.0,120.0,1,0
12,115,0,0.0,0.0,121.0,1,0
12,116,0,0.0,0.0,122.0,1,0
12,117,0,0.0,0.0,123.0,1,0
12,118,0,0.0,0.0,124.0,1,0
12,119,0,0.0,0.0,125.0,1,0
12,120,0,0.0,0.0,126.0,1,0
12,121,0,0.0,0.0,127.0,1,0
12,122,0,0.0,0.0,128.0,1,0
12,123,0,0.0,0.0,129.0,1,0
12,124,0,0.0,0.0,130.0,1,0
12,125,0,0.0,0.0,131.0,1,0
12,126,0,0.0,0.0,133.0,1,0
12,127,0,0.0,0.0,135.0,1,0
12,128,0,0.0,0.0,136.0,1,0
12,129,0,0.0,0.0,138.0,1,0
12,130,0,0.0,0.0,139.0,1,0
12,131,0,0.0,0.0,140.0,1,0
12,132,0,0.0,0.0,141.0,1,0
12,133,3379,76.7519989,273.1737061,142.0,209,1
13,0,1236,12.57928848,45.57038879,1.0,78,1
13,1,2488,53.4180069,15.80988789,2.0,129,1
13,2,2277,20.1598587,91.54018402,3.0,127,1
13,3,1524,118.5538025,34.28609085,4.0,154,1
13,4,1040,195.3990326,6.139422894,5.0,100,1
13,5,2550,189.3576508,72.71529388,6.0,187,1
13,6,4508,250.81633,37.61823273,7.0,202,1
13,7,6496,311.2133484,48.24738312,8.0,239,1
13,8,4170,355.3345337,79.62493896,9.0,236,1
13,9,2328,392.4776611,36.50429535,10.0,170,1
13,10,2320,434.7331848,18.55172348,11.0,122,1
13,11,2607,478.5328064,49.70464325,12.0,175,1
13,12,2470,131.4975739,75.4133606,13.0,172,1
13,13,2089,212.6395416,107.6400223,14.0,163,1
13,14,1710,376.7947388,122.0766068,15.0,180,1
13,15,1500,495.787323,124.262001,16.0,108,1
13,16,2596,67.55547333,102.0797348,17.0,183,1
13,17,6820,263.7689209,129.7711182,18.0,310,1
13,18,2607,161.7318726,126.4422684,19.0,180,1
13,19,3073,111.6374893,127.9694138,20.0,206,1
13,20,7605,435.8323364,98.81814575,21.0,295,1
13,21,4585,327.0098267,166.9149475,22.0,247,1
13,22,2784,197.5107727,161.1856995,23.0,197,1
13,23,1093,10.42543411,154.035675,24.0,87,1
13,24,3144,48.02830887,147.7458649,25.0,196,1
13,25,2178,461.6786194,160.7465515,26.0,175,1
13,26,0,0.0,0.0,27.0,1,0
13,27,4282,112.9892578,180.0354919,28.0,246,1
13,28,4322,276.9278259,205.3327179,29.0,229,1
13,29,8924,391.9159546,198.4160614,30.0,331,1
13,30,4405,205.7457428,212.760498,31.0,246,1
13,31,1814,22.24917221,193.9178619,32.0,121,1
13,32,4386,49.37414551,226.1418152,33.0,239,1
13,33,6957,142.0927124,246.2702332,34.0,300,1
13,34,3094,330.8018799,251.132843,35.0,185,1
13,35,0,0.0,0.0,36.0,1,0
13,36,14,0.285714298,250.0714264,37.0,10,1
13,37,4339,249.5574951,264.0896606,38.0,242,1
13,38,2631,425.4678955,262.5819092,39.0,181,1
13,39,3851,382.7977295,300.1874695,40.0,217,1
13,40,3940,192.7253876,297.9637146,41.0,216,1
13,41,3552,279.8516235,308.0371704,42.0,212,1
13,42,3457,120.3433609,319.4313049,43.0,214,1
13,43,3492,337.213623,317.1028137,44.0,225,1
13,44,2291,49.27804565,331.0371094,45.0,183,1
13,45,734,10.15531349,325.5436096,46.0,66,1
13,46,4153,413.3190613,369.629425,47.0,226,1
13,47,2410,469.6033325,354.312439,48.0,184,1
13,48,3610,320.8562317,368.9155273,49.0,200,1
13,49,2194,369.2142334,392.6203308,50.0,149,1
13,50,4664,101.5713959,364.3910828,51.0,273,1
13,51,3055,244.6988525,347.930603,52.0,191,1
13,52,3286,188.4945221,355.2839355,53.0,209,1
13,53,3205,23.23993683,380.2730103,54.0,138,1
13,54,2122,485.7926636,401.1192322,55.0,127,1
13,55,2210,461.9488831,435.4484253,56.0,170,1
13,56,3478,405.5681458,430.2472534,57.0,206,1
13,57,5179,275.3581848,406.026825,58.0,260,1
13,58,3213,341.0725098,443.0778198,59.0,185,1
13,59,3055,161.8405914,404.9394531,60.0,192,1
13,60,3282,209.030777,419.0155334,61.0,210,1
13,61,3690,107.1181564,417.3067627,62.0,227,1
13,62,1452,498.1584167,450.9352722,63.0,101,1
13,63,68,1.823529363,419.3529358,64.0,19,1
13,64,2504,393.5479126,474.1893005,65.0,191,1
13,65,3321,299.5031738,481.8720398,66.0,156,1
13,66,2597,142.9649658,462.9349365,67.0,178,1
13,67,809,401.0271912,502.210144,68.0,75,1
13,68,1371,347.7731628,498.2355957,69.0,82,1
13,69,3417,67.26836395,437.6608276,70.0,206,1
13,70,3440,186.0654144,487.0104675,71.0,138,1
13,71,1124,122.6032028,499.8665466,72.0,83,1
13,72,3946,463.4946899,488.5752563,73.0,130,1
13,73,553,366.3092346,8.871609688,74.0,57,1
13,74,3326,446.009613,316.52948,75.0,197,1
13,75,4339,246.1557922,470.8972168,76.0,210,1
13,76,3302,22.5145359,455.8785706,77.0,154,1
13,77,2695,70.91577148,490.9417419,78.0,130,1
13,78,0,0.0,0.0,79.0,1,0
13,79,850,501.4400024,302.1670532,80.0,67,1
13,80,2933,482.116272,266.974762,82.0,155,1
13,81,340,7.279411793,10.19117641,83.0,34,1
13,82,4591,476.0738525,211.0335388,84.0,191,1
13,83,668,15.9745512,501.7979126,85.0,48,1
13,84,1194,493.6398621,14.74874401,86.0,58,1
13,85,2205,21.60906982,287.7591858,87.0,129,1
13,86,0,0.0,0.0,88.0,1,0
13,87,776,503.9716492,77.5592804,90.0,83,1
13,88,1042,120.4654541,8.178503036,91.0,83,1
13,89,0,0.0,0.0,92.0,1,0
13,90,3064,177.6416473,31.9278717,93.0,221,1
13,91,549,502.4571838,161.3661194,94.0,54,1
13,92,0,0.0,0.0,95.0,1,0
13,93,0,0.0,0.0,96.0,1,0
13,94,0,0.0,0.0,98.0,1,0
13,95,0,0.0,0.0,99.0,1,0
13,96,0,0.0,0.0,100.0,1,0
13,97,0,0.0,0.0,101.0,1,0
13,98,0,0.0,0.0,102.0,1,0
13,99,0,0.0,0.0,104.0,1,0
13,100,0,0.0,0.0,105.0,1,0
13,101,0,0.0,0.0,106.0,1,0
13,102,1254,501.1818237,354.1491089,108.0,89,1
13,103,0,0.0,0.0,109.0,1,0
13,104,0,0.0,0.0,110.0,1,0
13,105,0,0.0,0.0,111.0,1,0
13,106,0,0.0,0.0,112.0,1,0
13,107,0,0.0,0.0,113.0,1,0
13,108,0,0.0,0.0,114.0,1,0
13,109,0,0.0,0.0,115.0,1,0
13,110,0,0.0,0.0,116.0,1,0
13,111,0,0.0,0.0,117.0,1,0
13,112,0,0.0,0.0,118.0,1,0
13,113,3290,70.79908752,55.44042587,119.0,216,1
13,114,0,0.0,0.0,120.0,1,0
13,115,0,0.0,0.0,121.0,1,0
13,116,0,0.0,0.0,122.0,1,0
13,117,0,0.0,0.0,123.0,1,0
13,118,0,0.0,0.0,124.0,1,0
13,119,0,0.0,0.0,125.0,1,0
13,120,0,0.0,0.0,126.0,1,0
13,121,0,0.0,0.0,127.0,1,0
13,122,0,0.0,0.0,128.0,1,0
13,123,0,0.0,0.0,129.0,1,0
13,124,0,0.0,0.0,130.0,1,0
13,125,0,0.0,0.0,131.0,1,0
13,126,0,0.0,0.0,133.0,1,0
13,127,0,0.0,0.0,135.0,1,0
13,128,0,0.0,0.0,136.0,1,0
13,129,0,0.0,0.0,138.0,1,0
13,130,0,0.0,0.0,139.0,1,0
13,131,0,0.0,0.0,140.0,1,0
13,132,0,0.0,0.0,141.0,1,0
13,133,4035,71.81189728,273.3184509,142.0,228,1
14,0,1070,11.09345818,49.0037384,1.0,75,1
14,1,2693,51.176754,17.60935783,2.0,143,1
14,2,2178,19.03764915,94.88935089,3.0,118,1
14,3,1715,118.2612228,36.21399307,4.0,169,1
14,4,2137,192.7669678,13.75479603,5.0,109,1
14,5,2493,187.8399506,73.41075134,6.0,188,1
14,6,4719,248.8830261,37.81733322,7.0,207,1
14,7,7072,311.4625244,50.83187103,8.0,248,1
14,8,3481,356.2105713,79.95604706,9.0,223,1
14,9,2207,390.5097351,39.27820587,10.0,177,1
14,10,2694,433.2093506,20.16184044,11.0,134,1
14,11,2640,477.0772705,53.49431992,12.0,182,1
14,12,2447,129.2390747,80.11279297,13.0,168,1
14,13,2055,211.5187378,108.6953735,14.0,163,1
14,14,1881,373.1929932,124.9431152,15.0,187,1
14,15,1651,495.7213745,126.2889175,16.0,109,1
14,16,2477,66.6838913,103.7900696,17.0,181,1
14,17,7020,261.4850464,132.4613953,18.0,305,1
14,18,2763,161.0289612,128.6521912,19.0,182,1
14,19,2763,110.3633728,129.0528412,20.0,199,1
14,20,7928,433.682251,104.0837555,21.0,288,1
14,21,4682,324.9906006,168.0339661,22.0,256,1
14,22,2987,192.9464417,166.1918335,23.0,197,1
14,23,829,8.559710503,154.7575378,24.0,77,1
14,24,3405,46.4343605,150.246109,25.0,198,1
14,25,1854,461.8851013,163.7826385,26.0,170,1
14,26,0,0.0,0.0,27.0,1,0
14,27,4250,108.325882,180.7433014,28.0,252,1
14,28,4563,274.4025879,210.4854279,29.0,244,1
14,29,9339,389.9912109,203.3651428,30.0,340,1
14,30,4434,204.1346436,217.5703583,31.0,246,1
14,31,1522,17.64257622,194.5650482,32.0,95,1
14,32,4286,46.60686111,226.717926,33.0,219,1
14,33,7417,137.7415466,248.6510773,34.0,297,1
14,34,2984,327.7751465,254.4591217,35.0,189,1
14,35,0,0.0,0.0,36.0,1,0
14,36,2,0.0,252.5,37.0,2,1
14,37,4082,249.2082367,269.2158203,38.0,238,1
14,38,2578,421.0256042,268.905365,39.0,187,1
14,39,3612,380.3333435,305.5733643,40.0,227,1
14,40,4104,191.3886414,301.9225159,41.0,210,1
14,41,3134,278.1253967,312.3165283,42.0,202,1
14,42,3279,115.9204025,318.580658,43.0,225,1
14,43,3303,334.8764648,316.3508911,44.0,227,1
14,44,2446,43.12673569,331.8663025,45.0,190,1
14,45,466,6.306867123,326.5557861,46.0,55,1
14,46,4134,412.7339172,370.1127319,47.0,211,1
14,47,2074,468.3346252,357.7878418,48.0,183,1
14,48,3668,320.5400696,368.8737793,49.0,205,1
14,49,2471,368.2229919,396.6993103,50.0,159,1
14,50,5112,99.68877411,364.3282471,51.0,281,1
14,51,3078,243.0886993,349.0893555,52.0,200,1
14,52,3002,186.5829468,357.6422424,53.0,198,1
14,53,2839,20.55512428,381.6319275,54.0,132,1
14,54,2158,484.048645,401.9754333,55.0,137,1
14,55,2373,461.914032,436.1963806,56.0,180,1
14,56,3267,405.6972656,433.2320251,57.0,197,1
14,57,5328,273.2229614,406.7396851,58.0,273,1
14,58,3274,339.3310852,444.484436,59.0,192,1
14,59,3035,161.0494232,405.0939026,60.0,189,1
14,60,3199,206.8802795,420.8868408,61.0,208,1
14,61,3625,106.5161362,418.3288269,62.0,218,1
14,62,1410,498.8751831,451.5496521,63.0,102,1
14,63,64,1.84375,421.015625,64.0,20,1
14,64,2934,390.5010376,480.0541992,65.0,203,1
14,65,3263,298.5390625,482.7906799,66.0,153,1
14,66,2664,141.2057037,463.8284607,67.0,183,1
14,67,614,411.4071655,505.6612244,68.0,68,1
14,68,1041,344.0076904,498.7828979,69.0,76,1
14,69,3625,63.82979202,436.0609741,70.0,228,1
14,70,3191,185.1814423,487.6471252,71.0,134,1
14,71,1221,121.5364456,499.9942627,72.0,88,1
14,72,3793,463.678894,487.4993286,73.0,145,1
14,73,643,367.1104126,8.82115078,74.0,60,1
14,74,3505,447.2176819,317.9492188,75.0,197,1
14,75,4393,244.1893921,471.6692505,76.0,212,1
14,76,3063,21.43552017,457.8527527,77.0,141,1
14,77,2577,69.44819641,490.7081909,78.0,129,1
14,78,0,0.0,0.0,79.0,1,0
14,79,840,500.6452332,303.2154846,80.0,68,1
14,80,2957,482.0206299,267.2258911,82.0,156,1
14,81,366,6.879781246,11.37978172,83.0,35,1
14,82,4610,474.6954346,212.5991364,84.0,198,1
14,83,659,16.70864868,502.4658508,85.0,46,1
14,84,1334,493.4985046,16.7218895,86.0,62,1
14,85,2117,21.33726883,288.5181885,87.0,125,1
14,86,0,0.0,0.0,88.0,1,0
14,87,820,503.2243958,77.32804871,90.0,84,1
14,88,1012,115.66996,7.970355511,91.0,77,1
