frame,label,area,centroid_x,centroid_y,original_label,perimeter,show
0,55,2434.0,442.6446228027344,254.9580993652344,56.0,173.0,1.0
0,56,1970.0,178.80355834960938,312.1827392578125,57.0,163.0,1.0
0,57,2057.0,113.0228500366211,260.7685852050781,58.0,165.0,1.0
0,58,2521.0,388.4565734863281,263.6513366699219,59.0,175.0,1.0
0,59,1779.0,73.92130279541016,266.756591796875,60.0,165.0,1.0
0,60,3558.0,349.553955078125,283.2411499023437,61.0,245.0,1.0
0,61,1051.0,10.056137084960938,265.3919982910156,62.0,75.0,1.0
0,62,1793.0,492.452880859375,269.4227600097656,63.0,117.0,1.0
0,63,1425.0,192.6266632080078,270.55859375,64.0,129.0,1.0
0,64,2234.0,146.10653686523438,285.5595397949219,65.0,163.0,1.0
0,65,2190.0,293.61688232421875,283.4346923828125,66.0,163.0,1.0
0,66,2201.0,32.310768127441406,293.5797424316406,67.0,154.0,1.0
0,67,1760.0,476.7488708496094,303.1403503417969,68.0,155.0,1.0
0,68,2004.0,216.21307373046875,313.1801452636719,69.0,175.0,1.0
0,69,2735.0,435.9180908203125,308.3883056640625,70.0,200.0,1.0
0,70,0.0,0.0,0.0,71.0,1.0,0.0
0,71,1810.0,248.733154296875,314.5850830078125,72.0,176.0,1.0
0,72,2462.0,97.01990509033205,314.0966796875,73.0,183.0,1.0
0,73,1949.0,397.2662963867188,324.6747131347656,74.0,160.0,1.0
0,74,1888.0,314.690673828125,324.27490234375,75.0,156.0,1.0
0,75,2382.0,56.26112365722656,333.544921875,76.0,176.0,1.0
0,76,1998.0,278.090087890625,336.1561584472656,77.0,166.0,1.0
0,77,973.0,500.12744140625,329.2271423339844,78.0,76.0,1.0
0,78,2235.0,17.404922485351562,348.0143127441406,79.0,126.0,1.0
0,79,2509.0,138.345947265625,343.4268493652344,80.0,185.0,1.0
0,80,2044.0,353.2671203613281,339.74560546875,81.0,163.0,1.0
0,81,1640.0,470.0396423339844,352.6591491699219,82.0,136.0,1.0
0,82,2195.0,182.6464691162109,358.2997741699219,83.0,174.0,1.0
0,83,2695.0,229.31057739257807,374.9413757324219,84.0,186.0,1.0
0,84,2285.0,382.3120422363281,382.2380676269531,85.0,185.0,1.0
0,85,1749.0,103.64265441894533,366.6758117675781,86.0,153.0,1.0
0,86,2178.0,318.14923095703125,378.6831970214844,87.0,165.0,1.0
0,87,964.0,500.9294738769531,371.7354736328125,88.0,74.0,1.0
0,88,1886.0,272.7030639648437,382.43212890625,89.0,160.0,1.0
0,89,2736.0,437.567626953125,401.0913696289063,90.0,193.0,1.0
0,90,2155.0,52.65104293823242,384.5522155761719,91.0,159.0,1.0
0,91,2168.0,348.0493469238281,405.6079406738281,92.0,178.0,1.0
0,92,1825.0,483.5901489257813,402.19671630859375,93.0,149.0,1.0
0,93,1919.0,137.1292266845703,401.1818542480469,94.0,157.0,1.0
0,94,2699.0,17.008892059326172,421.0967102050781,95.0,130.0,1.0
0,95,1821.0,95.35969543457033,407.0878601074219,96.0,153.0,1.0
0,96,4151.0,187.8308868408203,419.8520812988281,97.0,230.0,1.0
0,97,1669.0,306.7974853515625,422.6788635253906,98.0,147.0,1.0
0,98,2205.0,245.6399078369141,426.7755126953125,99.0,213.0,1.0
0,99,1600.0,386.0556335449219,432.833740234375,100.0,132.0,1.0
0,100,2535.0,462.8370666503906,446.6556091308594,101.0,183.0,1.0
0,101,1131.0,499.7878112792969,447.9407653808594,102.0,92.0,1.0
0,102,2081.0,417.9158935546875,458.4305725097656,103.0,167.0,1.0
0,103,2610.0,149.55287170410156,459.900390625,104.0,180.0,1.0
0,104,1752.0,350.65753173828125,457.7328796386719,105.0,145.0,1.0
0,105,2876.0,312.85986328125,475.9787902832031,106.0,182.0,1.0
0,106,2523.0,104.3020248413086,458.434814453125,107.0,187.0,1.0
0,107,2655.0,218.2395477294922,478.65911865234375,108.0,153.0,1.0
0,108,1919.0,272.1547546386719,453.1755981445313,109.0,166.0,1.0
0,109,2460.0,36.988616943359375,478.7154541015625,110.0,154.0,1.0
0,110,2369.0,372.4681396484375,490.33642578125,111.0,123.0,1.0
0,111,1685.0,179.30029296875,491.2967224121094,112.0,105.0,1.0
0,112,988.0,413.7449340820313,495.6882629394531,113.0,97.0,1.0
0,113,1480.0,256.6959533691406,492.68310546875,114.0,120.0,1.0
0,114,1227.0,496.40423583984375,491.6683044433594,115.0,74.0,1.0
0,115,879.0,11.112627983093262,494.601806640625,116.0,47.0,1.0
0,116,1804.0,458.7998962402344,492.6380310058594,117.0,112.0,1.0
0,117,1127.0,75.75332641601562,498.1694641113281,118.0,75.0,1.0
0,118,1389.0,123.72642517089844,498.4146728515625,119.0,85.0,1.0
0,119,1680.0,40.99583435058594,48.81071472167969,120.0,142.0,1.0
0,120,387.0,504.4599609375,128.82687377929688,121.0,15.0,1.0
0,121,2066.0,310.18878173828125,197.3281707763672,122.0,166.0,1.0
0,122,604.0,290.3675537109375,501.7036437988281,123.0,60.0,1.0
0,123,1024.0,271.38671875,14.330078125,124.0,93.0,1.0
0,124,3223.0,139.4939422607422,179.70431518554688,125.0,213.0,1.0
0,125,2039.0,421.2001037597656,365.6282348632813,126.0,169.0,1.0
0,126,49.0,510.5918273925781,408.7959289550781,127.0,22.0,1.0
0,127,0.0,0.0,0.0,128.0,1.0,0.0
0,128,0.0,0.0,0.0,129.0,1.0,0.0
0,129,0.0,0.0,0.0,130.0,1.0,0.0
0,130,2502.0,63.08473205566406,438.4488525390625,131.0,187.0,1.0
0,131,0.0,0.0,0.0,132.0,1.0,0.0
0,132,0.0,0.0,0.0,133.0,1.0,0.0
0,133,0.0,0.0,0.0,134.0,1.0,0.0
0,134,0.0,0.0,0.0,135.0,1.0,0.0
0,135,0.0,0.0,0.0,136.0,1.0,0.0
0,136,0.0,0.0,0.0,137.0,1.0,0.0
0,137,0.0,0.0,0.0,138.0,1.0,0.0
0,138,0.0,0.0,0.0,139.0,1.0,0.0
0,139,2026.0,250.46051025390625,264.6752319335937,140.0,149.0,1.0
0,140,0.0,0.0,0.0,141.0,1.0,0.0
0,141,0.0,0.0,0.0,142.0,1.0,0.0
0,142,0.0,0.0,0.0,143.0,1.0,0.0
0,143,0.0,0.0,0.0,144.0,1.0,0.0
0,144,0.0,0.0,0.0,145.0,1.0,0.0
0,145,0.0,0.0,0.0,146.0,1.0,0.0
0,146,0.0,0.0,0.0,147.0,1.0,0.0
0,147,0.0,0.0,0.0,148.0,1.0,0.0
0,148,0.0,0.0,0.0,149.0,1.0,0.0
1,0,1786.0,15.992721557617188,24.522396087646484,1.0,69.0,1.0
1,1,1592.0,61.4698486328125,16.4786434173584,2.0,95.0,1.0
1,2,1377.0,104.88526153564452,25.035585403442383,3.0,131.0,1.0
1,3,942.0,126.93737030029295,9.53396987915039,4.0,69.0,1.0
1,4,919.0,172.0674591064453,10.68988037109375,5.0,72.0,1.0
1,5,1208.0,216.54884338378903,10.944536209106444,6.0,93.0,1.0
1,6,731.0,303.79071044921875,6.32147741317749,7.0,74.0,1.0
1,7,2825.0,353.9886779785156,35.249202728271484,8.0,117.0,1.0
1,8,3010.0,311.35382080078125,44.47607803344727,9.0,206.0,1.0
1,9,2419.0,243.35096740722656,36.23191452026367,10.0,186.0,1.0
1,10,1355.0,151.32102966308594,37.41549682617188,11.0,130.0,1.0
1,11,1962.0,190.17788696289065,48.18756484985352,12.0,151.0,1.0
1,12,1430.0,123.64825439453124,68.52657318115234,13.0,133.0,1.0
1,13,3560.0,267.3814697265625,83.7294921875,14.0,215.0,1.0
1,14,2221.0,84.5754165649414,58.285457611083984,15.0,168.0,1.0
1,15,835.0,9.950898170471191,79.44551086425781,16.0,75.0,1.0
1,16,4407.0,367.0778198242188,100.05241394042967,17.0,164.0,1.0
1,17,1969.0,160.96038818359375,84.25190734863281,18.0,147.0,1.0
1,18,2396.0,215.86227416992188,84.79340362548828,19.0,182.0,1.0
1,19,2282.0,31.56354141235352,97.28659057617188,20.0,174.0,1.0
1,20,1895.0,74.50659942626953,99.31134796142578,21.0,159.0,1.0
1,21,2468.0,316.5741577148437,111.56564331054688,22.0,172.0,1.0
1,22,0.0,0.0,0.0,23.0,1.0,0.0
1,23,1647.0,126.54219818115234,114.17790222167967,24.0,148.0,1.0
1,24,0.0,0.0,0.0,25.0,1.0,0.0
1,25,1261.0,185.26329040527344,120.06185913085938,26.0,125.0,1.0
1,26,1560.0,91.60897064208984,127.55064392089844,27.0,151.0,1.0
1,27,1206.0,155.80099487304688,132.3184051513672,28.0,124.0,1.0
1,28,2794.0,224.8665008544922,141.33750915527344,29.0,184.0,1.0
1,29,2594.0,270.1703796386719,150.58404541015625,30.0,201.0,1.0
1,30,1758.0,49.53356170654297,145.9203643798828,31.0,166.0,1.0
1,31,1662.0,15.069795608520508,150.10409545898438,32.0,97.0,1.0
1,32,1687.0,450.0148315429688,150.8257293701172,33.0,109.0,1.0
1,33,3927.0,375.1298828125,161.97071838378906,34.0,228.0,1.0
1,34,1847.0,309.52789306640625,153.42013549804688,35.0,165.0,1.0
1,35,1592.0,486.5948486328125,156.6438446044922,36.0,102.0,1.0
1,36,2314.0,96.53154754638672,165.67977905273438,37.0,178.0,1.0
1,37,2093.0,182.5203094482422,168.9832763671875,38.0,168.0,1.0
1,38,2111.0,427.8052978515625,185.0449981689453,39.0,152.0,1.0
1,39,792.0,498.7904052734375,184.5037841796875,40.0,73.0,1.0
1,40,1906.0,41.79695510864258,190.21458435058597,41.0,182.0,1.0
1,41,1745.0,232.03839111328125,190.259033203125,42.0,156.0,1.0
1,42,1535.0,12.366124153137209,213.47491455078125,43.0,97.0,1.0
1,43,2493.0,464.61370849609375,213.632568359375,44.0,169.0,1.0
1,44,2094.0,263.5902709960937,214.3065948486328,45.0,163.0,1.0
1,45,3123.0,361.8677673339844,213.21902465820312,46.0,200.0,1.0
1,46,1988.0,76.53369903564453,212.28973388671875,47.0,167.0,1.0
1,47,1869.0,409.98876953125,223.64633178710935,48.0,158.0,1.0
1,48,2195.0,192.08518981933597,215.9375915527344,49.0,164.0,1.0
1,49,1718.0,115.59371185302734,212.8085021972656,50.0,154.0,1.0
1,50,1324.0,498.0415344238281,227.0339813232422,51.0,98.0,1.0
1,51,2008.0,154.84811401367188,235.2350616455078,52.0,155.0,1.0
1,52,2481.0,304.22491455078125,237.4683532714844,53.0,183.0,1.0
1,53,1989.0,40.03368377685547,247.02413940429688,54.0,161.0,1.0
1,54,1775.0,223.6011199951172,242.0732421875,55.0,137.0,1.0
1,55,1790.0,439.3681640625,254.9486083984375,56.0,151.0,1.0
1,56,2007.0,174.51319885253906,310.9736022949219,57.0,172.0,1.0
1,57,2142.0,109.44444274902344,259.1535949707031,58.0,164.0,1.0
1,58,2397.0,385.6437072753906,263.7509460449219,59.0,169.0,1.0
1,59,1651.0,70.34403228759766,267.26348876953125,60.0,158.0,1.0
1,60,3380.0,347.8263244628906,287.5787048339844,61.0,227.0,1.0
1,61,812.0,8.8399019241333,263.24383544921875,62.0,64.0,1.0
1,62,1750.0,489.9382934570313,268.3280029296875,63.0,127.0,1.0
1,63,1416.0,189.7337646484375,271.6419372558594,64.0,130.0,1.0
1,64,2400.0,140.45916748046875,285.20001220703125,65.0,185.0,1.0
1,65,2250.0,292.9311218261719,282.0133361816406,66.0,167.0,1.0
1,66,1820.0,25.06044006347656,295.0774841308594,67.0,130.0,1.0
1,67,1702.0,473.9976501464844,299.6169128417969,68.0,158.0,1.0
1,68,1885.0,214.2355499267578,307.28436279296875,69.0,162.0,1.0
1,69,2879.0,432.1708984375,306.5751953125,70.0,214.0,1.0
1,70,0.0,0.0,0.0,71.0,1.0,0.0
1,71,1836.0,244.1949920654297,315.7750549316406,72.0,173.0,1.0
1,72,2465.0,93.63651275634766,314.8247375488281,73.0,188.0,1.0
1,73,2403.0,393.69580078125,322.2363586425781,74.0,185.0,1.0
1,74,1697.0,312.1443786621094,320.938720703125,75.0,140.0,1.0
1,75,2785.0,52.19461441040039,331.7953186035156,76.0,195.0,1.0
1,76,2210.0,276.2072448730469,336.50634765625,77.0,174.0,1.0
1,77,1055.0,499.3109130859375,323.5962219238281,78.0,86.0,1.0
1,78,1934.0,15.501551628112791,350.65771484375,79.0,114.0,1.0
1,79,2164.0,134.1450958251953,342.9205322265625,80.0,166.0,1.0
1,80,1643.0,347.02252197265625,342.1527709960937,81.0,139.0,1.0
1,81,2095.0,465.3570556640625,347.9947509765625,82.0,158.0,1.0
1,82,2490.0,179.65663146972656,355.5453796386719,83.0,187.0,1.0
1,83,2632.0,227.89096069335935,373.0832214355469,84.0,177.0,1.0
1,84,2203.0,380.2955017089844,385.8438415527344,85.0,199.0,1.0
1,85,1566.0,100.91251373291016,366.01275634765625,86.0,140.0,1.0
1,86,1991.0,318.7051696777344,376.1783142089844,87.0,167.0,1.0
1,87,1118.0,499.1824645996094,366.715576171875,88.0,79.0,1.0
1,88,2526.0,274.9825744628906,389.0716552734375,89.0,203.0,1.0
1,89,2918.0,433.7330322265625,400.44482421875,90.0,206.0,1.0
1,90,1971.0,49.51902770996094,383.57330322265625,91.0,161.0,1.0
1,91,2304.0,345.8988647460937,401.43359375,92.0,218.0,1.0
1,92,1754.0,478.9931640625,400.7668151855469,93.0,149.0,1.0
1,93,2004.0,133.79290771484375,401.0079956054688,94.0,161.0,1.0
1,94,2717.0,15.51490592956543,426.5152893066406,95.0,137.0,1.0
1,95,1872.0,92.9417724609375,405.4380493164063,96.0,159.0,1.0
1,96,3905.0,184.9231719970703,414.6993713378906,97.0,222.0,1.0
1,97,1048.0,304.8091735839844,417.9780578613281,98.0,123.0,1.0
1,98,2165.0,239.36813354492188,426.9759826660156,99.0,197.0,1.0
1,99,1913.0,382.1500244140625,435.2462158203125,100.0,155.0,1.0
1,100,2699.0,461.2993774414063,448.1504211425781,101.0,192.0,1.0
1,101,1201.0,498.9658508300781,446.5970153808594,102.0,95.0,1.0
1,102,2360.0,414.2906799316406,462.5237426757813,103.0,169.0,1.0
1,103,2769.0,147.63308715820312,458.6937561035156,104.0,202.0,1.0
1,104,1628.0,345.7444763183594,457.60443115234375,105.0,147.0,1.0
1,105,3031.0,312.7040710449219,474.4384765625,106.0,192.0,1.0
1,106,2204.0,100.44691467285156,457.3071594238281,107.0,171.0,1.0
1,107,2836.0,215.025390625,477.1392822265625,108.0,160.0,1.0
1,108,2315.0,271.31793212890625,455.48638916015625,109.0,175.0,1.0
1,109,2138.0,38.08699798583984,482.1412658691406,110.0,142.0,1.0
1,110,2536.0,374.5106506347656,492.4140319824219,111.0,135.0,1.0
1,111,1892.0,176.54122924804688,490.5412292480469,112.0,117.0,1.0
1,112,354.0,416.69775390625,506.7259826660156,113.0,49.0,1.0
1,113,1415.0,256.3095397949219,494.36041259765625,114.0,99.0,1.0
1,114,820.0,501.2999877929688,488.0951232910156,115.0,66.0,1.0
1,115,767.0,10.941329956054688,496.5762634277344,116.0,47.0,1.0
1,116,2207.0,462.6144104003906,494.42138671875,117.0,122.0,1.0
1,117,1114.0,75.1391372680664,497.7154541015625,118.0,78.0,1.0
1,118,1505.0,119.74219512939452,495.6172790527344,119.0,92.0,1.0
1,119,1413.0,38.16985321044922,49.15569686889648,120.0,147.0,1.0
1,120,391.0,503.9386291503906,131.3682861328125,121.0,21.0,1.0
1,121,1870.0,308.199462890625,193.29624938964844,122.0,156.0,1.0
1,122,403.0,289.4441833496094,502.7990112304688,123.0,47.0,1.0
1,123,734.0,268.2138977050781,11.726158142089844,124.0,77.0,1.0
1,124,2227.0,143.279296875,177.58644104003906,125.0,178.0,1.0
1,125,1509.0,416.1802368164063,367.5129089355469,126.0,150.0,1.0
1,126,325.0,506.4523010253906,407.6246032714844,127.0,39.0,1.0
1,127,0.0,0.0,0.0,128.0,1.0,0.0
1,128,16.0,510.8125,276.9375,129.0,5.0,1.0
1,129,0.0,0.0,0.0,130.0,1.0,0.0
1,130,2789.0,59.60308456420898,436.8185729980469,131.0,198.0,1.0
1,131,0.0,0.0,0.0,132.0,1.0,0.0
1,132,0.0,0.0,0.0,133.0,1.0,0.0
1,133,0.0,0.0,0.0,134.0,1.0,0.0
1,134,0.0,0.0,0.0,135.0,1.0,0.0
1,135,0.0,0.0,0.0,136.0,1.0,0.0
1,136,0.0,0.0,0.0,137.0,1.0,0.0
1,137,0.0,0.0,0.0,138.0,1.0,0.0
1,138,0.0,0.0,0.0,139.0,1.0,0.0
1,139,1722.0,249.7183532714844,266.5650329589844,140.0,139.0,1.0
1,140,0.0,0.0,0.0,141.0,1.0,0.0
1,141,0.0,0.0,0.0,142.0,1.0,0.0
1,142,0.0,0.0,0.0,143.0,1.0,0.0
1,143,0.0,0.0,0.0,144.0,1.0,0.0
1,144,0.0,0.0,0.0,145.0,1.0,0.0
1,145,0.0,0.0,0.0,146.0,1.0,0.0
1,146,0.0,0.0,0.0,147.0,1.0,0.0
1,147,0.0,0.0,0.0,148.0,1.0,0.0
1,148,0.0,0.0,0.0,149.0,1.0,0.0
2,0,1796.0,16.453229904174805,23.40200424194336,1.0,70.0,1.0
2,1,1086.0,56.99263381958008,18.918046951293945,2.0,92.0,1.0
2,2,1563.0,96.85476684570312,20.071657180786133,3.0,125.0,1.0
2,3,889.0,124.9527587890625,8.980876922607422,4.0,68.0,1.0
2,4,790.0,168.5,9.632911682128906,5.0,72.0,1.0
2,5,818.0,212.3643035888672,7.651589393615723,6.0,69.0,1.0
2,6,673.0,303.4710388183594,6.1783061027526855,7.0,70.0,1.0
2,7,2783.0,351.1480407714844,34.707149505615234,8.0,113.0,1.0
2,8,3245.0,308.0751953125,46.18520736694336,9.0,208.0,1.0
2,9,2209.0,236.8302459716797,33.79945755004883,10.0,188.0,1.0
2,10,1310.0,149.7366485595703,35.654197692871094,11.0,130.0,1.0
2,11,2221.0,190.4340362548828,44.6343994140625,12.0,162.0,1.0
2,12,1335.0,123.92584228515624,62.75056076049805,13.0,126.0,1.0
2,13,3110.0,267.4559631347656,83.11800384521484,14.0,208.0,1.0
2,14,2246.0,82.66785430908203,56.31166458129883,15.0,169.0,1.0
2,15,662.0,7.995468139648437,78.572509765625,16.0,64.0,1.0
2,16,3891.0,361.0259704589844,101.98638153076172,17.0,153.0,1.0
2,17,1962.0,158.75076293945312,82.32976531982422,18.0,152.0,1.0
2,18,2276.0,217.12478637695312,81.41344451904297,19.0,184.0,1.0
2,19,2199.0,27.2037296295166,97.4442901611328,20.0,165.0,1.0
2,20,2142.0,76.36414337158203,96.60083770751952,21.0,174.0,1.0
2,21,2196.0,313.5509948730469,110.13433837890624,22.0,171.0,1.0
2,22,0.0,0.0,0.0,23.0,1.0,0.0
2,23,1579.0,124.62064361572266,109.84927368164062,24.0,137.0,1.0
2,24,0.0,0.0,0.0,25.0,1.0,0.0
2,25,1801.0,189.47140502929688,115.14325714111328,26.0,164.0,1.0
2,26,1431.0,89.70021057128906,127.4374542236328,27.0,140.0,1.0
2,27,1348.0,150.18101501464844,134.49703979492188,28.0,135.0,1.0
2,28,2918.0,224.69602966308597,139.72549438476562,29.0,186.0,1.0
2,29,2630.0,270.1121520996094,152.98745727539062,30.0,209.0,1.0
2,30,1847.0,47.59934997558594,140.34542846679688,31.0,169.0,1.0
2,31,1470.0,14.763265609741213,152.42788696289062,32.0,93.0,1.0
2,32,1497.0,447.2852478027344,147.29859924316406,33.0,87.0,1.0
2,33,4104.0,374.5119323730469,163.50608825683594,34.0,231.0,1.0
2,34,1960.0,311.56787109375,149.835205078125,35.0,158.0,1.0
2,35,1624.0,481.17425537109375,159.65516662597656,36.0,129.0,1.0
2,36,2276.0,94.05799865722656,164.53602600097656,37.0,170.0,1.0
2,37,2175.0,179.05931091308594,166.8574676513672,38.0,167.0,1.0
2,38,2169.0,429.6150207519531,184.4490509033203,39.0,154.0,1.0
2,39,965.0,499.9979248046875,180.7139892578125,40.0,75.0,1.0
2,40,2179.0,40.10555267333984,190.263427734375,41.0,186.0,1.0
2,41,1745.0,231.5071563720703,189.0085906982422,42.0,161.0,1.0
2,42,1253.0,10.531524658203123,211.84835815429688,43.0,84.0,1.0
2,43,2264.0,462.75970458984375,215.38912963867188,44.0,165.0,1.0
2,44,2271.0,261.1589660644531,218.93746948242188,45.0,177.0,1.0
2,45,2983.0,360.00604248046875,212.1431427001953,46.0,199.0,1.0
2,46,1823.0,73.1919937133789,211.37301635742188,47.0,154.0,1.0
2,47,1865.0,408.0713195800781,221.96728515625,48.0,152.0,1.0
2,48,2147.0,191.55984497070312,215.0060577392578,49.0,164.0,1.0
2,49,1436.0,111.37186431884766,212.8607177734375,50.0,139.0,1.0
2,50,1451.0,497.0765075683594,226.4307403564453,51.0,96.0,1.0
2,51,2047.0,152.94381713867188,232.93453979492188,52.0,168.0,1.0
2,52,2808.0,310.697998046875,236.7019195556641,53.0,213.0,1.0
2,53,1970.0,34.416751861572266,246.8751220703125,54.0,161.0,1.0
2,54,1925.0,220.26597595214844,243.1719512939453,55.0,143.0,1.0
2,55,2042.0,435.0347595214844,256.3751220703125,56.0,165.0,1.0
2,56,2339.0,165.35400390625,311.1154479980469,57.0,184.0,1.0
2,57,2310.0,104.61775207519533,257.12078857421875,58.0,176.0,1.0
2,58,2330.0,383.4369201660156,262.7154541015625,59.0,176.0,1.0
2,59,1776.0,66.05010986328125,266.2713928222656,60.0,163.0,1.0
2,60,2563.0,343.7588806152344,287.2138061523437,61.0,188.0,1.0
2,61,541.0,7.663586139678955,263.2828063964844,62.0,58.0,1.0
2,62,1455.0,485.0151062011719,264.7395324707031,63.0,144.0,1.0
2,63,1456.0,185.14903259277344,272.2733459472656,64.0,130.0,1.0
2,64,2449.0,133.719482421875,282.7742004394531,65.0,175.0,1.0
2,65,2234.0,291.8178100585937,281.0290832519531,66.0,172.0,1.0
2,66,1882.0,21.16259384155273,295.6790771484375,67.0,125.0,1.0
2,67,1870.0,469.2155151367188,301.5032043457031,68.0,159.0,1.0
2,68,1760.0,209.01931762695312,306.95965576171875,69.0,159.0,1.0
2,69,2986.0,428.47857666015625,311.75048828125,70.0,238.0,1.0
2,70,0.0,0.0,0.0,71.0,1.0,0.0
2,71,1848.0,240.1937255859375,312.6834411621094,72.0,170.0,1.0
2,72,2402.0,86.63197326660156,315.8613586425781,73.0,168.0,1.0
2,73,2575.0,388.2275695800781,318.9759216308594,74.0,191.0,1.0
2,74,2299.0,313.4754333496094,327.6024475097656,75.0,184.0,1.0
2,75,2468.0,48.40802383422852,331.8095703125,76.0,186.0,1.0
2,76,2212.0,274.6315612792969,334.4037170410156,77.0,183.0,1.0
2,77,1465.0,498.1692810058594,317.89898681640625,78.0,107.0,1.0
2,78,1602.0,15.14044952392578,352.20538330078125,79.0,105.0,1.0
2,79,1971.0,129.25723266601562,344.5185241699219,80.0,155.0,1.0
2,80,1858.0,349.45587158203125,345.8713684082031,81.0,170.0,1.0
2,81,1882.0,460.5223083496094,349.53826904296875,82.0,150.0,1.0
2,82,2345.0,175.9104461669922,354.5458374023437,83.0,189.0,1.0
2,83,2710.0,226.33026123046875,367.9081115722656,84.0,180.0,1.0
2,84,2064.0,377.531982421875,381.19720458984375,85.0,190.0,1.0
2,85,1641.0,98.22303771972656,365.3558654785156,86.0,153.0,1.0
2,86,1564.0,315.5127868652344,380.02044677734375,87.0,143.0,1.0
2,87,1420.0,496.8507080078125,366.7168884277344,88.0,96.0,1.0
2,88,2894.0,272.9996643066406,390.638916015625,89.0,217.0,1.0
2,89,2056.0,437.1721801757813,399.8453369140625,90.0,206.0,1.0
2,90,2035.0,43.659950256347656,382.5793762207031,91.0,171.0,1.0
2,91,1828.0,342.18927001953125,405.4338073730469,92.0,170.0,1.0
2,92,1806.0,475.9867248535156,400.3659973144531,93.0,145.0,1.0
