frame,label,area,centroid_x,centroid_y
0,0,3322.0,372.574951171875,194.64540100097656
0,1,2697.0,312.60845947265625,209.57249450683597
0,2,3618.0,434.3313903808594,306.4621276855469
0,3,5889.0,152.95126342773438,55.22074890136719
0,4,4451.0,368.0110168457031,247.60975646972656
0,5,0.0,0.0,0.0
0,6,3653.0,485.78619384765625,264.0426940917969
0,7,4324.0,221.6010589599609,32.30828094482422
0,8,3884.0,360.8388366699219,54.547889709472656
0,9,4441.0,285.6313781738281,59.14771270751953
0,10,3760.0,302.7018737792969,113.33271026611328
0,11,4039.0,187.2196044921875,173.33944702148438
0,12,5050.0,225.60792541503903,239.96832275390625
0,13,3323.0,445.04241943359375,220.75924682617188
0,14,0.0,0.0,0.0
0,15,2296.0,324.5448608398437,16.487804412841797
0,16,3398.0,483.097412109375,29.634490966796875
0,17,6841.0,86.28270721435547,88.2677993774414
0,18,4419.0,442.7232360839844,69.94727325439453
0,19,3888.0,386.2314758300781,100.26646423339844
0,20,5633.0,212.5749969482422,103.66199493408205
0,21,0.0,0.0,0.0
0,22,1472.0,494.0332946777344,160.9836883544922
0,23,3630.0,248.611572265625,154.79833984375
0,24,1693.0,492.7702331542969,203.7548675537109
0,25,4882.0,146.19090270996094,221.64134216308597
0,26,4431.0,378.15142822265625,352.6998291015625
0,27,3348.0,188.635009765625,357.8691711425781
0,28,3121.0,252.36045837402344,373.3284301757813
0,29,2311.0,15.879273414611816,69.92557525634766
0,30,2110.0,118.7540283203125,313.58624267578125
0,31,4691.0,309.8254089355469,360.6116027832031
0,32,4605.0,450.9539489746094,374.6755676269531
0,33,2948.0,68.614990234375,312.18487548828125
0,34,5042.0,375.7943420410156,418.5091247558594
0,35,4509.0,28.620092391967773,143.7489471435547
0,36,4598.0,129.48020935058594,149.76077270507812
0,37,2801.0,59.82470703125,404.1502990722656
0,38,3364.0,216.6001739501953,408.8445434570313
0,39,3100.0,489.5848388671875,418.920654296875
0,40,2777.0,435.2369384765625,435.35540771484375
0,41,2303.0,168.03952026367188,437.4129333496094
